rest_name,sqrt_fcnt1,sqrt_rcnt1,tdidf1,sqrt_fcnt2,sqrt_rcnt2,tdidf2,sqrt_fcnt3,sqrt_rcnt3,tdidf3,sqrt_fcnt4,sqrt_rcnt4,tdidf4,sqrt_fcnt5,sqrt_rcnt5,tdidf5,sqrt_fcnt6,sqrt_rcnt6,tdidf6
ananda-bhavan-sunnyvale,0.0,0.0,0.0,6.557438524302,2.8284271247461903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.244997998398398,6.164414002968976,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-house-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bombay-to-goa-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satkar-indian-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the-mynt-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ichaat-cafe-sunnyvale-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-indian-cuisine-saratoga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayuri-indian-cuisine-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasams-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amber-india-restaurant-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garlic-turkish-and-mediterranean-restaurant-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bombay-chaat-house-milpitas-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.767145334803704,10.954451150103322,1.6
himalayan-kitchen-mountain-view,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.64331697709324,3.605551275463989,1.0
rajwadi-thali-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.37755832643195,20.09975124224178,0.8
deedees-santa-clara,0.0,0.0,0.0,1.4142135623730951,6.782329983125268,1.0,0.0,0.0,0.0,4.898979485566356,5.5677643628300215,0.6,0.0,0.0,0.0,0.0,0.0,0.0
delhi-chaat-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7320508075688772,0.0,2.6457513110645907,2.449489742783178,1.0,1.4142135623730951,1.0,0.0,0.0,0.0,0.0
kings-of-punjab-sunnyvale-2,8.874007874011811,7.476613454106905,0.8,0.0,6.324555320336759,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7416573867739413,1.0,0.0,0.0,0.0
curry-up-now-san-jose,1.4142135623730951,13.2664991614216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,8.06225774829855,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.493901531919196,33.04542328371661,0.8,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.3484692283495345,2.6457513110645907,0.0,0.0,0.0,0.0,0.0,0.0,0.0
thali-indian-vegetarian-sunnyvale,0.0,0.0,0.0,0.0,6.4031242374328485,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916079783099616,0.0
bangalore-cafe-santa-clara,1.4142135623730951,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ananda-bhavan-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.557438524302,2.8284271247461903,0.0,0.0,0.0,0.0
bombay-to-goa-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7416573867739413,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaats-and-currys-sunnyvale-6,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naan-n-masala-milpitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-house-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the-mynt-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satkar-indian-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ichaat-cafe-sunnyvale-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-indian-cuisine-saratoga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayuri-indian-cuisine-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasams-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amber-india-restaurant-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garlic-turkish-and-mediterranean-restaurant-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deedees-santa-clara,1.4142135623730951,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,6.782329983125268,1.0,0.0,0.0,0.0
curry-up-now-san-jose,19.286793156765476,18.17391402575685,0.8,13.72632945900627,4.741657386773941,2.0,2.8284271247461903,4.242640687119285,0.8,1.4142135623730951,13.2664991614216,1.0,0.0,0.0,0.0,0.0,0.0,0.0
delhi-chaat-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,10.677078252031311,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.7320508075688772,0.0
thali-indian-vegetarian-sunnyvale,0.0,0.0,0.0,2.8284271247461903,6.855654600401044,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4031242374328485,0.8,0.0,0.0,0.0
bombay-to-goa-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.7416573867739413,0.8
kings-of-punjab-sunnyvale-2,0.0,0.0,0.0,0.0,2.8284271247461903,0.0,0.0,0.0,0.0,8.874007874011811,7.476613454106905,0.8,0.0,6.324555320336759,0.6,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,11.958260743101398,15.556349186104045,0.848528137423857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.06225774829855,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0
ananda-bhavan-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
himalayan-kitchen-mountain-view,12.288205727444508,2.23606797749979,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaats-and-currys-sunnyvale-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7320508075688772,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-house-sunnyvale,0.0,5.744562646538029,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajwadi-thali-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naan-n-masala-milpitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-indian-cuisine-saratoga,0.0,0.0,0.0,19.974984355438178,19.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the-mynt-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satkar-indian-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ichaat-cafe-sunnyvale-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bombay-chaat-house-milpitas-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayuri-indian-cuisine-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasams-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garlic-turkish-and-mediterranean-restaurant-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amber-india-restaurant-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
curry-up-now-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.286793156765476,18.17391402575685,0.8,13.72632945900627,4.741657386773941,2.0,2.8284271247461903,4.242640687119285,0.8
delhi-chaat-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.677078252031311,1.0,1.0
deedees-santa-clara,9.426149773176359,14.273359224450093,1.8,16.17441448151083,18.65597948132959,2.0,0.0,0.0,0.0,1.4142135623730951,2.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,6.244997998398398,5.196152422706632,1.0,1.4142135623730951,6.082762530298219,0.6,0.0,0.0,0.0,11.958260743101398,15.556349186104045,0.848528137423857,0.0,0.0,0.0,0.0,0.0,0.0
thali-indian-vegetarian-sunnyvale,0.0,0.0,0.0,3.414213562373095,8.88438915318542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8284271247461903,6.855654600401044,0.8,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,1.0,7.0710678118654755,1.0,20.149441679609886,14.560219778561036,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-indian-cuisine-saratoga,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.974984355438178,19.0,0.6,0.0,0.0,0.0
himalayan-kitchen-mountain-view,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.288205727444508,2.23606797749979,0.8,0.0,0.0,0.0,0.0,0.0,0.0
chaat-house-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.744562646538029,0.8,0.0,0.0,0.0,0.0,0.0,0.0
ananda-bhavan-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rajwadi-thali-sunnyvale,0.0,0.0,0.0,7.659211560771493,7.414213562373095,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaats-and-currys-sunnyvale-6,11.40175425099138,11.832159566199232,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naan-n-masala-milpitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the-mynt-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bombay-chaat-house-milpitas-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satkar-indian-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ichaat-cafe-sunnyvale-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayuri-indian-cuisine-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasams-sunnyvale-2,0.0,0.0,0.0,2.6457513110645907,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garlic-turkish-and-mediterranean-restaurant-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amber-india-restaurant-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
deedees-santa-clara,0.0,0.0,0.0,11.74734012447073,4.123105625617661,1.0,13.874388225748095,7.6212327846342935,1.8,9.426149773176359,14.273359224450093,1.8,16.17441448151083,18.65597948132959,2.0,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0710678118654755,1.0,20.149441679609886,14.560219778561036,0.8
delhi-chaat-sunnyvale-2,0.0,5.0990195135927845,0.8,2.6457513110645907,4.732050807568877,2.1313708498984765,0.0,4.123105625617661,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,11.313708498984761,7.211102550927978,0.8,0.0,0.0,0.0,1.4142135623730951,6.782329983125268,0.848528137423857,6.244997998398398,5.196152422706632,1.0,1.4142135623730951,6.082762530298219,0.6,0.0,0.0,0.0
rajwadi-thali-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.659211560771493,7.414213562373095,1.6,0.0,0.0,0.0
thali-indian-vegetarian-sunnyvale,8.12403840463596,7.416198487095663,0.8,4.741657386773941,10.905435608742929,1.2,0.0,0.0,0.0,0.0,0.0,0.0,3.414213562373095,8.88438915318542,0.0,0.0,0.0,0.0
chaats-and-currys-sunnyvale-6,0.0,0.0,0.0,1.4142135623730951,5.0990195135927845,0.0,0.0,0.0,0.0,11.40175425099138,11.832159566199232,1.0,0.0,0.0,0.0,0.0,0.0,0.0
ananda-bhavan-sunnyvale,0.0,1.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naan-n-masala-milpitas,26.627053911388696,13.2664991614216,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
the-mynt-san-jose,0.0,0.0,0.0,5.916079783099616,7.416198487095663,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bombay-chaat-house-milpitas-2,0.0,0.0,0.0,0.0,3.872983346207417,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
himalayan-kitchen-mountain-view,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.246211251235321,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6457513110645907,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satkar-indian-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ichaat-cafe-sunnyvale-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayuri-indian-cuisine-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-house-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garlic-turkish-and-mediterranean-restaurant-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasams-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6457513110645907,1.4142135623730951,0.0,0.0,0.0,0.0
amber-india-restaurant-san-jose,0.0,0.0,0.0,3.1622776601683795,14.594519519326424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
delhi-chaat-sunnyvale-2,9.591663046625438,4.123105625617661,0.8,10.960245526281696,17.38863619882355,2.8,6.324555320336759,2.8284271247461903,0.6,0.0,5.0990195135927845,0.8,2.6457513110645907,4.732050807568877,2.1313708498984765,0.0,4.123105625617661,0.6
deedees-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.74734012447073,4.123105625617661,1.0,13.874388225748095,7.6212327846342935,1.8
himalayan-kitchen-mountain-view,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.246211251235321,0.8
thali-indian-vegetarian-sunnyvale,0.0,0.0,0.0,0.0,7.483314773547883,1.0,0.0,0.0,0.0,8.12403840463596,7.416198487095663,0.8,4.741657386773941,10.905435608742929,1.2,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.313708498984761,7.211102550927978,0.8,0.0,0.0,0.0,1.4142135623730951,6.782329983125268,0.848528137423857
ananda-bhavan-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,1.0,1.0,1.0
bangalore-cafe-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6457513110645907,0.8
bombay-chaat-house-milpitas-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.872983346207417,1.0,0.0,0.0,0.0
the-mynt-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.916079783099616,7.416198487095663,1.0,0.0,0.0,0.0
naan-n-masala-milpitas,0.0,0.0,0.0,3.605551275463989,2.449489742783178,0.8,3.3166247903554,12.288205727444508,0.0,26.627053911388696,13.2664991614216,1.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,0.0,0.0,0.0,0.0
satkar-indian-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaats-and-currys-sunnyvale-6,0.0,0.0,0.0,3.605551275463989,7.280109889280518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4142135623730951,5.0990195135927845,0.0,0.0,0.0,0.0
ichaat-cafe-sunnyvale-3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
mayuri-indian-cuisine-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
garlic-turkish-and-mediterranean-restaurant-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-house-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
rasams-sunnyvale-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
amber-india-restaurant-san-jose,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1622776601683795,14.594519519326424,0.0,0.0,0.0,0.0
delhi-chaat-sunnyvale-2,0.0,0.0,0.0,1.0,1.7320508075688772,0.8,1.7320508075688772,2.0,1.4142135623730951,9.591663046625438,4.123105625617661,0.8,10.960245526281696,17.38863619882355,2.8,6.324555320336759,2.8284271247461903,0.6
thali-indian-vegetarian-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.048875548497438,1.648528137423857,0.0,0.0,0.0,0.0,7.483314773547883,1.0,0.0,0.0,0.0
deedees-santa-clara,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1622776601683795,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
bikaner-sweets-chaat-cafe-sunnyvale-2,0.0,0.0,0.0,1.0,2.23606797749979,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaat-bhavan-sunnyvale-2,0.0,0.0,0.0,1.0,4.58257569495584,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
india-chaat-cuisine-sunnyvale,0.0,0.0,0.0,9.055385138137417,1.7320508075688772,1.4142135623730951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
naan-n-masala-milpitas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605551275463989,2.449489742783178,0.8,3.3166247903554,12.288205727444508,0.0
ananda-bhavan-sunnyvale,1.7320508075688772,1.4142135623730951,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
satkar-indian-cuisine-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0
turmeric-restaurant-sunnyvale,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
chaats-and-currys-sunnyvale-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.605551275463989,7.280109889280518,0.0,0.0,0.0,0.0
